gene,coverage,RPKM,subject
CP009273_extraction-deoA_-_deoA_CDS,0.360544217687075,0.0988868281730505,MetaHIT_Gut-spanish-UC-O2.UC31.0
CP009273_extraction-deoA_-_deoA_CDS,0.163265306122449,0.0486557621467174,MetaHIT_Gut-spanish-UC-O2.UC31.2
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC32.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC32.2
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC3.2
CP009273_extraction-deoA_-_deoA_CDS,0.26379440665155,0.0636602877887462,MetaHIT_Gut-spanish-UC-O2.UC34.0
CP009273_extraction-deoA_-_deoA_CDS,0.0415721844293273,0.0124383126158378,MetaHIT_Gut-spanish-UC-O2.UC34.2
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC35.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC35.2
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC36.2
CP009273_extraction-deoA_-_deoA_CDS,0.780801209372638,0.393492441085836,MetaHIT_Gut-spanish-UC-O2.UC37.0
CP009273_extraction-deoA_-_deoA_CDS,0.811791383219955,0.43086965900287,MetaHIT_Gut-spanish-UC-O2.UC37.2
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC38.0
CP009273_extraction-deoA_-_deoA_CDS,0.119425547996977,0.0493321311944927,MetaHIT_Gut-spanish-UC-O2.UC38.2
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC40.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC40.2
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC4.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC41.0
CP009273_extraction-deoA_-_deoA_CDS,0.489795918367347,0.448583424699143,MetaHIT_Gut-spanish-UC-O2.UC41.2
CP009273_extraction-deoA_-_deoA_CDS,0.325018896447468,0.0824319056586914,MetaHIT_Gut-spanish-UC-O2.UC4.2
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC43.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC43.2
CP009273_extraction-deoA_-_deoA_CDS,0.502645502645503,0.198642468155614,MetaHIT_Gut-spanish-UC-O2.UC44.0
CP009273_extraction-deoA_-_deoA_CDS,0.26681783824641,0.115531068323936,MetaHIT_Gut-spanish-UC-O2.UC44.2
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC46.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC46.2
CP009273_extraction-deoA_-_deoA_CDS,0.975812547241119,1.49470666792499,MetaHIT_Gut-spanish-UC-O2.UC47.0
CP009273_extraction-deoA_-_deoA_CDS,0.848828420256992,0.474377635019099,MetaHIT_Gut-spanish-UC-O2.UC47.2
CP009273_extraction-deoA_-_deoA_CDS,0.0445956160241875,0.0123021127531178,MetaHIT_Gut-spanish-UC-O2.UC48.0
CP009273_extraction-deoA_-_deoA_CDS,0.63718820861678,0.254498258432306,MetaHIT_Gut-spanish-UC-O2.UC48.2
CP009273_extraction-deoA_-_deoA_CDS,0.054421768707483,0.013791305197328,MetaHIT_Gut-spanish-UC-O2.UC5.0
CP009273_extraction-deoA_-_deoA_CDS,0.99697656840514,4.70593868277737,MetaHIT_Gut-spanish-UC-O2.UC5.2
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-O2.UC9.0
CP009273_extraction-deoA_-_deoA_CDS,0.183673469387755,0.0519482467067514,MetaHIT_Gut-spanish-UC-O2.UC9.2
CP009273_extraction-deoA_-_deoA_CDS,0.159486016628874,0.313230530681625,MetaHIT_Gut-spanish-UC-V1.UC10.0
CP009273_extraction-deoA_-_deoA_CDS,0.325018896447468,0.114658706660353,MetaHIT_Gut-spanish-UC-V1.UC10.2
CP009273_extraction-deoA_-_deoA_CDS,0.623582766439909,0.245421623361603,MetaHIT_Gut-spanish-UC-V1.UC1.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC11.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC11.5
CP009273_extraction-deoA_-_deoA_CDS,0.343915343915344,0.141915448705711,MetaHIT_Gut-spanish-UC-V1.UC12.0
CP009273_extraction-deoA_-_deoA_CDS,0.984126984126984,0.828625791346847,MetaHIT_Gut-spanish-UC-V1.UC12.4
CP009273_extraction-deoA_-_deoA_CDS,0.0718065003779289,0.0871780867265604,MetaHIT_Gut-spanish-UC-V1.UC13.0
CP009273_extraction-deoA_-_deoA_CDS,0.659863945578231,0.358175670158278,MetaHIT_Gut-spanish-UC-V1.UC13.3
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC14.0
CP009273_extraction-deoA_-_deoA_CDS,0.978835978835979,1.35915399096469,MetaHIT_Gut-spanish-UC-V1.UC14.1
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC15.0
CP009273_extraction-deoA_-_deoA_CDS,0.0952380952380952,0.0244860140583932,MetaHIT_Gut-spanish-UC-V1.UC15.3
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC17.0
CP009273_extraction-deoA_-_deoA_CDS,0.434618291761149,0.154750725712624,MetaHIT_Gut-spanish-UC-V1.UC17.2
CP009273_extraction-deoA_-_deoA_CDS,0.226757369614512,0.10580016848369,MetaHIT_Gut-spanish-UC-V1.UC2.0
CP009273_extraction-deoA_-_deoA_CDS,0.0559334845049131,0.113741006784368,MetaHIT_Gut-spanish-UC-V1.UC21.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC21.4
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC23.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC23.1
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC2.4
CP009273_extraction-deoA_-_deoA_CDS,0.151171579743008,0.0371150722682693,MetaHIT_Gut-spanish-UC-V1.UC25.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC25.1
CP009273_extraction-deoA_-_deoA_CDS,0.63114134542706,0.297004328479009,MetaHIT_Gut-spanish-UC-V1.UC26.0
CP009273_extraction-deoA_-_deoA_CDS,0.820861678004535,0.23784366387881,MetaHIT_Gut-spanish-UC-V1.UC26.4
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC3.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC31.0
CP009273_extraction-deoA_-_deoA_CDS,0.129251700680272,0.0247582926300045,MetaHIT_Gut-spanish-UC-V1.UC31.4
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC3.2
CP009273_extraction-deoA_-_deoA_CDS,0.297052154195011,0.0697063145740424,MetaHIT_Gut-spanish-UC-V1.UC35.0
CP009273_extraction-deoA_-_deoA_CDS,0.377173091458806,0.0965210952098932,MetaHIT_Gut-spanish-UC-V1.UC35.4
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC38.0
CP009273_extraction-deoA_-_deoA_CDS,0.377173091458806,0.104725190599922,MetaHIT_Gut-spanish-UC-V1.UC39.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC40.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC4.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC45.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC4.5
CP009273_extraction-deoA_-_deoA_CDS,0.256991685563114,0.0664510205854945,MetaHIT_Gut-spanish-UC-V1.UC47.0
CP009273_extraction-deoA_-_deoA_CDS,0.619803476946334,0.434734741083118,MetaHIT_Gut-spanish-UC-V1.UC49.0
CP009273_extraction-deoA_-_deoA_CDS,0.9145880574452,0.74026493028891,MetaHIT_Gut-spanish-UC-V1.UC49.1
CP009273_extraction-deoA_-_deoA_CDS,0.796674225245654,0.419321890451556,MetaHIT_Gut-spanish-UC-V1.UC50.1
CP009273_extraction-deoA_-_deoA_CDS,0.752834467120181,0.589888681964011,MetaHIT_Gut-spanish-UC-V1.UC5.0
CP009273_extraction-deoA_-_deoA_CDS,0.844293272864701,0.433287428162369,MetaHIT_Gut-spanish-UC-V1.UC51.0
CP009273_extraction-deoA_-_deoA_CDS,0.0453514739229025,0.0159566386483892,MetaHIT_Gut-spanish-UC-V1.UC51.4
CP009273_extraction-deoA_-_deoA_CDS,0.676492819349962,0.237954139856652,MetaHIT_Gut-spanish-UC-V1.UC52.0
CP009273_extraction-deoA_-_deoA_CDS,0.702947845804989,0.191784445405731,MetaHIT_Gut-spanish-UC-V1.UC52.1
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC53.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC53.4
CP009273_extraction-deoA_-_deoA_CDS,0.965230536659108,0.929313695117218,MetaHIT_Gut-spanish-UC-V1.UC5.3
CP009273_extraction-deoA_-_deoA_CDS,0.234315948601663,0.0261999987457353,MetaHIT_Gut-spanish-UC-V1.UC54.0
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC55.0
CP009273_extraction-deoA_-_deoA_CDS,0.377173091458806,0.0419768298048635,MetaHIT_Gut-spanish-UC-V1.UC55.4
CP009273_extraction-deoA_-_deoA_CDS,0,0,MetaHIT_Gut-spanish-UC-V1.UC56.0
CP009273_extraction-deoA_-_deoA_CDS,0.868480725623583,0.373687521253786,MetaHIT_Gut-spanish-UC-V1.UC58.0
CP009273_extraction-udp_-_udp_CDS,1,155.775068955635,diabetes-stage2-diseased-SRR1778450
CP009273_extraction-udp_-_udp_CDS,0.956692913385827,1.85631286849153,diabetes-stage2-diseased-SRR413673
CP009273_extraction-udp_-_udp_CDS,0.939632545931758,0.944142229858064,diabetes-stage2-diseased-SRR413674
CP009273_extraction-udp_-_udp_CDS,0.116797900262467,0.0233123593812382,diabetes-stage2-diseased-SRR413675
CP009273_extraction-udp_-_udp_CDS,0.9750656167979,4.40131372058541,diabetes-stage2-diseased-SRR413676
CP009273_extraction-udp_-_udp_CDS,0.414698162729659,0.151258439090731,diabetes-stage2-diseased-SRR413677
CP009273_extraction-udp_-_udp_CDS,1,3.7060733137441,diabetes-stage2-diseased-SRR413678
CP009273_extraction-udp_-_udp_CDS,0.99737532808399,7.09145705795939,diabetes-stage2-diseased-SRR413679
CP009273_extraction-udp_-_udp_CDS,0.984251968503937,1.78108297543653,diabetes-stage2-diseased-SRR413680
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,4.92034143534074,diabetes-stage2-diseased-SRR413681
CP009273_extraction-udp_-_udp_CDS,0.597112860892388,0.243316188075173,diabetes-stage2-diseased-SRR413682
CP009273_extraction-udp_-_udp_CDS,0.87007874015748,0.762977641382365,diabetes-stage2-diseased-SRR413683
CP009273_extraction-udp_-_udp_CDS,1,37.1447500317382,diabetes-stage2-diseased-SRR413684
CP009273_extraction-udp_-_udp_CDS,1,25.5229511017906,diabetes-stage2-diseased-SRR413685
CP009273_extraction-udp_-_udp_CDS,0,0,diabetes-stage2-diseased-SRR413686
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,1.68276773236242,diabetes-stage2-diseased-SRR413687
CP009273_extraction-udp_-_udp_CDS,0.757217847769029,0.316812595478235,diabetes-stage2-diseased-SRR413689
CP009273_extraction-udp_-_udp_CDS,0.996062992125984,1.88886713791967,diabetes-stage2-diseased-SRR413690
CP009273_extraction-udp_-_udp_CDS,0.34251968503937,0.204805026031996,diabetes-stage2-diseased-SRR413691
CP009273_extraction-udp_-_udp_CDS,0.707349081364829,0.38575112354371,diabetes-stage2-diseased-SRR413692
CP009273_extraction-udp_-_udp_CDS,0.99737532808399,18.3395375590439,diabetes-stage2-diseased-SRR413694
CP009273_extraction-udp_-_udp_CDS,0.792650918635171,0.464672442403181,diabetes-stage2-diseased-SRR413695
CP009273_extraction-udp_-_udp_CDS,0.593175853018373,0.201423754578274,diabetes-stage2-diseased-SRR413696
CP009273_extraction-udp_-_udp_CDS,1,6.8602638314952,diabetes-stage2-diseased-SRR413697
CP009273_extraction-udp_-_udp_CDS,0.986876640419947,4.07344171876191,diabetes-stage2-diseased-SRR413698
CP009273_extraction-udp_-_udp_CDS,0.0866141732283465,0.0417899664477846,diabetes-stage2-diseased-SRR413699
CP009273_extraction-udp_-_udp_CDS,0.985564304461942,2.43164974753587,diabetes-stage2-diseased-SRR413700
CP009273_extraction-udp_-_udp_CDS,0.200787401574803,0.0985700159177801,diabetes-stage2-diseased-SRR413701
CP009273_extraction-udp_-_udp_CDS,0.99737532808399,7.84599099352405,diabetes-stage2-diseased-SRR413702
CP009273_extraction-udp_-_udp_CDS,0.89501312335958,0.517559822804244,diabetes-stage2-diseased-SRR413703
CP009273_extraction-udp_-_udp_CDS,0.644356955380577,0.404279446391466,diabetes-stage2-diseased-SRR413704
CP009273_extraction-udp_-_udp_CDS,0.990813648293963,3.71567536848008,diabetes-stage2-diseased-SRR413705
CP009273_extraction-udp_-_udp_CDS,1,38.5530330514664,diabetes-stage2-diseased-SRR413706
CP009273_extraction-udp_-_udp_CDS,0.930446194225722,0.947997030022429,diabetes-stage2-diseased-SRR413707
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,5.24951670767161,diabetes-stage2-diseased-SRR413708
CP009273_extraction-udp_-_udp_CDS,0.167979002624672,0.0848162740672186,diabetes-stage2-diseased-SRR413709
CP009273_extraction-udp_-_udp_CDS,0.996062992125984,2.45953802088456,diabetes-stage2-diseased-SRR413710
CP009273_extraction-udp_-_udp_CDS,0.956692913385827,2.3416825115882,diabetes-stage2-diseased-SRR413711
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,59.0775856736214,diabetes-stage2-diseased-SRR413712
CP009273_extraction-udp_-_udp_CDS,0.993438320209974,3.57093835720128,diabetes-stage2-diseased-SRR413713
CP009273_extraction-udp_-_udp_CDS,0.560367454068242,0.288314623838601,diabetes-stage2-diseased-SRR413714
CP009273_extraction-udp_-_udp_CDS,0.110236220472441,0.0183683441998913,diabetes-stage2-diseased-SRR413715
CP009273_extraction-udp_-_udp_CDS,0.740157480314961,0.177230195770133,diabetes-stage2-diseased-SRR413716
CP009273_extraction-udp_-_udp_CDS,0.418635170603675,0.321293362487045,diabetes-stage2-diseased-SRR413717
CP009273_extraction-udp_-_udp_CDS,0.954068241469816,3.82450234850885,diabetes-stage2-diseased-SRR413718
CP009273_extraction-udp_-_udp_CDS,0.993438320209974,2.94879406939765,diabetes-stage2-diseased-SRR413719
CP009273_extraction-udp_-_udp_CDS,0.965879265091864,2.37522033805692,diabetes-stage2-diseased-SRR413720
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,6.26271876421218,diabetes-stage2-diseased-SRR413721
CP009273_extraction-udp_-_udp_CDS,0.413385826771654,0.26052101624299,diabetes-stage2-diseased-SRR413723
CP009273_extraction-udp_-_udp_CDS,0.99737532808399,8.9195886730872,diabetes-stage2-diseased-SRR413724
CP009273_extraction-udp_-_udp_CDS,0.954068241469816,1.64365666703385,diabetes-stage2-diseased-SRR413725
CP009273_extraction-udp_-_udp_CDS,0.164041994750656,0.105949619644203,diabetes-stage2-diseased-SRR413726
CP009273_extraction-udp_-_udp_CDS,0.981627296587926,1.49545268542296,diabetes-stage2-diseased-SRR413727
CP009273_extraction-udp_-_udp_CDS,0.33989501312336,0.0706681819223281,diabetes-stage2-diseased-SRR413728
CP009273_extraction-udp_-_udp_CDS,0.969816272965879,2.45750664298545,diabetes-stage2-diseased-SRR413729
CP009273_extraction-udp_-_udp_CDS,0.989501312335958,4.60907343550429,diabetes-stage2-diseased-SRR413730
CP009273_extraction-udp_-_udp_CDS,0.958005249343832,1.66420000142861,diabetes-stage2-diseased-SRR413731
CP009273_extraction-udp_-_udp_CDS,0.276902887139108,0.209703927836047,diabetes-stage2-diseased-SRR413732
CP009273_extraction-udp_-_udp_CDS,1,17.9227186261499,diabetes-stage2-diseased-SRR413733
CP009273_extraction-udp_-_udp_CDS,1,6.62180594270106,diabetes-stage2-diseased-SRR413734
CP009273_extraction-udp_-_udp_CDS,0.602362204724409,0.186037263462134,diabetes-stage2-diseased-SRR413735
CP009273_extraction-udp_-_udp_CDS,0.990813648293963,3.73224115836932,diabetes-stage2-diseased-SRR413736
CP009273_extraction-udp_-_udp_CDS,0.980314960629921,1.22935187163401,diabetes-stage2-diseased-SRR413737
CP009273_extraction-udp_-_udp_CDS,1,12.2838252245663,diabetes-stage2-diseased-SRR413738
CP009273_extraction-udp_-_udp_CDS,0.837270341207349,0.631360205514111,diabetes-stage2-diseased-SRR413739
CP009273_extraction-udp_-_udp_CDS,0.954068241469816,0.904617710727351,diabetes-stage2-diseased-SRR413740
CP009273_extraction-udp_-_udp_CDS,0.955380577427822,1.02329804920431,diabetes-stage2-diseased-SRR413741
CP009273_extraction-udp_-_udp_CDS,0.661417322834646,0.288744613296714,diabetes-stage2-diseased-SRR413742
CP009273_extraction-udp_-_udp_CDS,0.161417322834646,0.425990258711088,diabetes-stage2-diseased-SRR413743
CP009273_extraction-udp_-_udp_CDS,0.875328083989501,1.20670883507349,diabetes-stage2-diseased-SRR413744
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,12.2558807909448,diabetes-stage2-diseased-SRR413745
CP009273_extraction-udp_-_udp_CDS,1,9.11972773333581,diabetes-stage2-diseased-SRR413746
CP009273_extraction-udp_-_udp_CDS,0.758530183727034,0.478667866225444,diabetes-stage2-diseased-SRR413747
CP009273_extraction-udp_-_udp_CDS,0.926509186351706,1.04164732591824,diabetes-stage2-diseased-SRR413748
CP009273_extraction-udp_-_udp_CDS,0.232283464566929,0.0650145228647998,diabetes-stage2-diseased-SRR413749
CP009273_extraction-udp_-_udp_CDS,0.994750656167979,7.03884965208168,diabetes-stage2-diseased-SRR413750
CP009273_extraction-udp_-_udp_CDS,0.627296587926509,0.199160015412668,diabetes-stage2-diseased-SRR413751
CP009273_extraction-udp_-_udp_CDS,0.116797900262467,0.0290331489169083,diabetes-stage2-diseased-SRR413752
CP009273_extraction-udp_-_udp_CDS,0.959317585301837,1.41287873306344,diabetes-stage2-diseased-SRR413753
CP009273_extraction-udp_-_udp_CDS,1,6.22664502042658,diabetes-stage2-diseased-SRR413754
CP009273_extraction-udp_-_udp_CDS,0.213910761154856,0.0683183959201687,diabetes-stage2-diseased-SRR413755
CP009273_extraction-udp_-_udp_CDS,1,90.5772566533593,diabetes-stage2-diseased-SRR413756
CP009273_extraction-udp_-_udp_CDS,0.992125984251969,3.13134887649404,diabetes-stage2-diseased-SRR413757
CP009273_extraction-udp_-_udp_CDS,1,24.6746612428095,diabetes-stage2-diseased-SRR413759
CP009273_extraction-udp_-_udp_CDS,0.354330708661417,0.0846111291246795,diabetes-stage2-diseased-SRR413760
CP009273_extraction-udp_-_udp_CDS,0.956692913385827,0.455978945461414,diabetes-stage2-diseased-SRR413761
CP009273_extraction-udp_-_udp_CDS,0.169291338582677,0.0449565585029191,diabetes-stage2-diseased-SRR413762
CP009273_extraction-udp_-_udp_CDS,0.534120734908136,0.238718630167088,diabetes-stage2-diseased-SRR413763
CP009273_extraction-udp_-_udp_CDS,0.442257217847769,0.160795171744205,diabetes-stage2-diseased-SRR413764
CP009273_extraction-udp_-_udp_CDS,0.943569553805774,2.60662714176799,diabetes-stage2-diseased-SRR413765
CP009273_extraction-udp_-_udp_CDS,0.720472440944882,0.331314697584761,diabetes-stage2-diseased-SRR413766
CP009273_extraction-udp_-_udp_CDS,0.416010498687664,0.120126712955505,diabetes-stage2-diseased-SRR413767
CP009273_extraction-udp_-_udp_CDS,0.387139107611549,0.137325229183336,diabetes-stage2-diseased-SRR413769
CP009273_extraction-udp_-_udp_CDS,0.799212598425197,0.230279446933615,diabetes-stage2-diseased-SRR413770
CP009273_extraction-udp_-_udp_CDS,1,15.3890316023012,diabetes-stage2-diseased-SRR413771
CP009273_extraction-udp_-_udp_CDS,0.981627296587926,2.60740954612526,diabetes-stage2-diseased-SRR413772
CP009273_extraction-udp_-_udp_CDS,0.702099737532808,0.228529782964866,diabetes-stage2-diseased-SRR413773
CP009273_extraction-udp_-_udp_CDS,0.990813648293963,0.910543397684689,diabetes-stage2-healthy-SRR413556
CP009273_extraction-udp_-_udp_CDS,0.385826771653543,0.277234327569959,diabetes-stage2-healthy-SRR413557
CP009273_extraction-udp_-_udp_CDS,0.118110236220472,0.0685017276079531,diabetes-stage2-healthy-SRR413558
CP009273_extraction-udp_-_udp_CDS,0.76246719160105,0.342626817724516,diabetes-stage2-healthy-SRR413559
CP009273_extraction-udp_-_udp_CDS,0.703412073490814,0.663387496131005,diabetes-stage2-healthy-SRR413560
CP009273_extraction-udp_-_udp_CDS,0.506561679790026,0.222426939380405,diabetes-stage2-healthy-SRR413561
CP009273_extraction-udp_-_udp_CDS,0.943569553805774,0.739840867635179,diabetes-stage2-healthy-SRR413562
CP009273_extraction-udp_-_udp_CDS,0.539370078740158,0.223100220646966,diabetes-stage2-healthy-SRR413563
CP009273_extraction-udp_-_udp_CDS,0.47244094488189,0.155284577371553,diabetes-stage2-healthy-SRR413564
CP009273_extraction-udp_-_udp_CDS,0.927821522309711,0.93608008292196,diabetes-stage2-healthy-SRR413565
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,11.3602001312759,diabetes-stage2-healthy-SRR413566
CP009273_extraction-udp_-_udp_CDS,0,0,diabetes-stage2-healthy-SRR413575
CP009273_extraction-udp_-_udp_CDS,0.996062992125984,2.54635078124034,diabetes-stage2-healthy-SRR413576
CP009273_extraction-udp_-_udp_CDS,0.616797900262467,0.31737223041994,diabetes-stage2-healthy-SRR413577
CP009273_extraction-udp_-_udp_CDS,1,19.3414003887953,diabetes-stage2-healthy-SRR413578
CP009273_extraction-udp_-_udp_CDS,0.135170603674541,0.0608224373447805,diabetes-stage2-healthy-SRR413579
CP009273_extraction-udp_-_udp_CDS,1,14.954389670695,diabetes-stage2-healthy-SRR413580
CP009273_extraction-udp_-_udp_CDS,0.191601049868766,0.0711862557174929,diabetes-stage2-healthy-SRR413581
CP009273_extraction-udp_-_udp_CDS,1,13.9784975578595,diabetes-stage2-healthy-SRR413582
CP009273_extraction-udp_-_udp_CDS,0.937007874015748,0.851698786091691,diabetes-stage2-healthy-SRR413583
CP009273_extraction-udp_-_udp_CDS,0.980314960629921,3.77639758616158,diabetes-stage2-healthy-SRR413584
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,46.2999899650585,diabetes-stage2-healthy-SRR413585
CP009273_extraction-udp_-_udp_CDS,0.977690288713911,3.07877132429293,diabetes-stage2-healthy-SRR413586
CP009273_extraction-udp_-_udp_CDS,0.191601049868766,0.0608448926848342,diabetes-stage2-healthy-SRR413587
CP009273_extraction-udp_-_udp_CDS,1,13.283413406569,diabetes-stage2-healthy-SRR413588
CP009273_extraction-udp_-_udp_CDS,0.967191601049869,1.84329499439034,diabetes-stage2-healthy-SRR413589
CP009273_extraction-udp_-_udp_CDS,0,0,diabetes-stage2-healthy-SRR413590
CP009273_extraction-udp_-_udp_CDS,0.964566929133858,1.44270651714917,diabetes-stage2-healthy-SRR413592
CP009273_extraction-udp_-_udp_CDS,0.926509186351706,0.892428529722356,diabetes-stage2-healthy-SRR413593
CP009273_extraction-udp_-_udp_CDS,0.960629921259842,0.89631091978199,diabetes-stage2-healthy-SRR413594
CP009273_extraction-udp_-_udp_CDS,0.421259842519685,0.171870114518144,diabetes-stage2-healthy-SRR413595
CP009273_extraction-udp_-_udp_CDS,0,0,diabetes-stage2-healthy-SRR413596
CP009273_extraction-udp_-_udp_CDS,0,0,diabetes-stage2-healthy-SRR413597
CP009273_extraction-udp_-_udp_CDS,0.913385826771654,0.695562748564254,diabetes-stage2-healthy-SRR413598
CP009273_extraction-udp_-_udp_CDS,0.950131233595801,1.76217729691114,diabetes-stage2-healthy-SRR413599
CP009273_extraction-udp_-_udp_CDS,0.648293963254593,0.54491977711371,diabetes-stage2-healthy-SRR413600
CP009273_extraction-udp_-_udp_CDS,0.99737532808399,25.7598421070264,diabetes-stage2-healthy-SRR413601
CP009273_extraction-udp_-_udp_CDS,0.952755905511811,1.52578531290822,diabetes-stage2-healthy-SRR413602
CP009273_extraction-udp_-_udp_CDS,0.99737532808399,11.0433844827405,diabetes-stage2-healthy-SRR413603
CP009273_extraction-udp_-_udp_CDS,0.469816272965879,0.305783842751595,diabetes-stage2-healthy-SRR413604
CP009273_extraction-udp_-_udp_CDS,0.767716535433071,0.262492402986771,diabetes-stage2-healthy-SRR413605
CP009273_extraction-udp_-_udp_CDS,0.955380577427822,0.798073841808857,diabetes-stage2-healthy-SRR413606
CP009273_extraction-udp_-_udp_CDS,0.755905511811024,0.304192642336114,diabetes-stage2-healthy-SRR413607
CP009273_extraction-udp_-_udp_CDS,0.812335958005249,0.674880335447554,diabetes-stage2-healthy-SRR413608
CP009273_extraction-udp_-_udp_CDS,0.971128608923885,1.12556467663749,diabetes-stage2-healthy-SRR413609
CP009273_extraction-udp_-_udp_CDS,0.918635170603675,0.871347766314167,diabetes-stage2-healthy-SRR413610
CP009273_extraction-udp_-_udp_CDS,0.996062992125984,2.28513245364939,diabetes-stage2-healthy-SRR413611
CP009273_extraction-udp_-_udp_CDS,1,8.15196690664384,diabetes-stage2-healthy-SRR413612
CP009273_extraction-udp_-_udp_CDS,0.644356955380577,0.20091194930312,diabetes-stage2-healthy-SRR413613
CP009273_extraction-udp_-_udp_CDS,0.321522309711286,0.0990709038500997,diabetes-stage2-healthy-SRR413614
CP009273_extraction-udp_-_udp_CDS,0.125984251968504,0.0580883437843933,diabetes-stage2-healthy-SRR413616
CP009273_extraction-udp_-_udp_CDS,0.985564304461942,0.974458120940685,diabetes-stage2-healthy-SRR413617
CP009273_extraction-udp_-_udp_CDS,0.783464566929134,0.529640603143155,diabetes-stage2-healthy-SRR413618
CP009273_extraction-udp_-_udp_CDS,0.885826771653543,0.598669724914573,diabetes-stage2-healthy-SRR413619
CP009273_extraction-udp_-_udp_CDS,0.964566929133858,1.19553788438979,diabetes-stage2-healthy-SRR413620
CP009273_extraction-udp_-_udp_CDS,0.706036745406824,0.40108158089659,diabetes-stage2-healthy-SRR413621
CP009273_extraction-udp_-_udp_CDS,0.992125984251969,3.0524313280871,diabetes-stage2-healthy-SRR413622
CP009273_extraction-udp_-_udp_CDS,0.102362204724409,0.0290288737029356,diabetes-stage2-healthy-SRR413623
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,14.2347309638458,diabetes-stage2-healthy-SRR413624
